TIME,BCBUTE02,BRBUFT02,BRVSLV02,BSSPFT02,BVBUTE02,CCUSMA02,CP080000,CSINFT,LOCOSTNO,PIEAMI01,SLRTCR03,XTEXVA01
1998-07-31,-7.616129032258065,6.509677419354839,24.83225806451613,-13.35483870967742,5.080645161290323,30.81440329702872,49.18709677419355,34.34193548387097,101.17426034943237,79.7883354423099,101.82376827632409,-4.464324479321143
1998-08-01,-7.7,6.6,24.9,-13.5,5.1,30.78421860590102,49.15,34.3,101.17203630790002,79.7883354423099,103.97829474983337,-4.31356676936976
1998-08-31,-2.4741935483870967,1.2774193548387098,24.803225806451614,-10.596774193548388,5.293548387096774,28.9603767385307,48.85967741935484,31.59032258064516,101.04518144858258,79.7883354423099,56.57993237403673,-2.92364272368307
1998-09-01,-2.3,1.1,24.8,-10.5,5.3,28.899582009618356,48.85,31.5,101.040952953272,79.7883354423099,54.99998696151017,-2.8773119221601804
1998-09-30,-5.1033333333333335,-24.130000000000003,22.963333333333335,-15.816666666666666,-6.783333333333333,29.017903930481896,48.946666666666665,23.09,100.85450236682611,79.7883354423099,51.32404034556627,-4.1791894921901855
1998-10-01,-5.2,-25.0,22.9,-16.0,-7.2,29.02198399671857,48.95,22.8,100.84807303625901,79.7883354423099,51.19728356570614,-4.22408182219122
1998-11-01,-2.0,17.9,21.9,-25.8,-7.2,31.390696582567898,48.75,19.0,100.60137291084101,79.7883354423099,51.81146581048106,-7.67531214277135
1998-12-01,-5.7,-19.8,19.7,-27.3,-7.3,30.453143200521154,48.75,17.3,100.317941422083,79.7883354423099,46.05930511960767,-10.8934873508111
1999-01-01,-5.3,-9.1,21.2,-28.2,10.8,30.773402855270778,48.849999999999994,15.5,100.02896411183501,79.7883354423099,56.734259589853274,-6.725436453009371
1999-02-01,-3.7,2.4,19.6,-22.8,10.4,31.765957138378663,48.9,15.2,99.7701225364024,79.7883354423099,43.18920316332835,-7.71817095863111
1999-03-01,-6.1,6.9,18.0,-25.4,10.6,32.433442905804604,48.85,14.0,99.5681305106782,79.7883354423099,81.51861699769802,-5.385235814438389
1999-03-31,-8.80967741935484,6.125806451612903,22.935483870967744,-16.303225806451614,-12.335483870967742,33.097087485980644,48.55967741935484,14.870967741935484,99.43735758245155,79.7883354423099,58.48429133360197,-8.874727990685768
1999-04-01,-8.9,6.1,23.1,-16.0,-13.1,33.11920897198651,48.55,14.9,99.43299848484399,79.7883354423099,57.7164804781321,-8.99104439656068
1999-04-30,-4.9366666666666665,9.386666666666667,21.456666666666663,-18.99666666666667,-12.906666666666668,32.19594220623998,48.114999999999995,22.343333333333334,99.36837825535119,79.7883354423099,53.96372088026791,-3.053647960366874
1999-05-01,-4.8,9.5,21.4,-19.1,-12.9,32.16410542121424,48.099999999999994,22.6,99.36614997157558,79.7883354423099,53.83431537689328,-2.8489101522222597
1999-05-31,-1.0258064516129033,6.887096774193549,21.883870967741935,-12.712903225806453,-13.674193548387096,33.27636017495955,47.71290322580645,16.89032258064516,99.36400354922422,79.7883354423099,55.821876140603855,-6.101112060523937
1999-06-01,-0.9,6.8,21.9,-12.5,-13.7,33.31343533341772,47.699999999999996,16.7,99.3639320018125,79.7883354423099,55.88812816606087,-6.20951879080066
1999-06-30,-3.3166666666666664,25.746666666666666,17.84,-16.173333333333336,2.636666666666667,33.96845806585535,47.45833333333334,17.666666666666664,99.42466022275624,79.7883354423099,54.624991030508355,-1.761334470705788
1999-07-01,-3.4,26.4,17.7,-16.3,3.2,33.99104505662906,47.45,17.7,99.4267542993405,79.7883354423099,54.58143457755826,-1.60794880449562
1999-07-31,2.890322580645161,15.851612903225806,22.44193548387097,-11.654838709677419,3.8774193548387097,32.52334554392029,48.03064516129032,15.667741935483871,99.54725387175111,79.7883354423099,42.0608460551795,6.99410234970067
1999-08-01,3.1,15.5,22.6,-11.5,3.9,32.47442222683,48.05,15.6,99.55127052416479,79.7883354423099,41.643493104433546,7.28083738817388
1999-08-31,-0.1903225806451613,24.112903225806452,21.34193548387097,-11.403225806451614,3.9967741935483874,32.7130048680164,47.711290322580645,22.470967741935485,99.71803082044667,79.7883354423099,86.14187647503435,5.764859357456676
1999-09-01,-0.3,24.4,21.3,-11.4,4.0,32.720957622722615,47.7,22.7,99.7235894969894,79.7883354423099,87.62515592072104,5.7143267564327695
1999-09-30,3.7600000000000002,12.993333333333332,18.786666666666665,-10.626666666666667,12.409999999999998,31.712893587992802,46.201666666666675,15.45,99.91279503149147,79.7883354423099,52.84752306253659,5.834809038115871
1999-10-01,3.9,12.6,18.7,-10.6,12.7,31.678132759209017,46.150000000000006,15.2,99.91931936026741,79.7883354423099,51.648294343288846,5.83896359955322
1999-11-01,1.8,18.2,22.9,-6.0,12.8,32.50286440135374,46.45,23.6,100.105435207289,79.7883354423099,44.78602129432543,6.2462608945541795
1999-12-01,-4.9,27.9,16.0,-11.9,12.7,32.949361623616056,46.95,17.1,100.27280890635099,79.7883354423099,20.516668776396,4.02135368659287
2000-01-01,-1.3,18.0,20.3,-8.1,14.8,31.46813379592612,46.95,17.9,100.41441916207701,79.7883354423099,58.616653337960976,12.6897499022276
2000-02-01,-7.6,29.1,16.1,-5.8,15.2,32.59110279669144,46.5,23.0,100.52821960633301,79.7883354423099,31.258775456559434,11.3880346236587
2000-03-01,-2.9,19.8,20.3,-12.9,16.3,33.27034896444152,46.25,20.3,100.614725696992,79.7883354423099,91.77946777170717,9.51650664969223
2000-03-31,-4.932258064516129,21.929032258064517,26.10645161290323,-12.512903225806452,19.783870967741937,33.023508102453185,45.814516129032256,18.75161290322581,100.67587919150685,79.7883354423099,54.73086656490668,13.952242515477558
2000-04-01,-5.0,22.0,26.3,-12.5,19.9,33.01528007372024,45.8,18.7,100.677917641324,79.7883354423099,53.49591319134666,14.100100377670401
2000-04-30,-3.2600000000000002,20.066666666666666,20.886666666666663,-15.786666666666667,20.28666666666667,36.1896960534349,45.654999999999994,23.243333333333332,100.7193136651196,79.7883354423099,60.680659592738586,4.5028841052447595
2000-05-01,-3.2,20.0,20.7,-15.9,20.3,36.29915867342506,45.65,23.4,100.720741114216,79.7883354423099,60.928409468648645,4.17194561309215
2000-05-31,-5.135483870967742,27.838709677419356,21.76451612903226,-13.867741935483872,18.94516129032258,35.79968427766527,45.69838709677419,20.980645161290322,100.74656289109211,79.7883354423099,56.15923941482643,12.311640110260006
2000-06-01,-5.2,28.1,21.8,-13.8,18.9,35.78303513113994,45.7,20.9,100.74742361698799,79.7883354423099,56.00026707969902,12.5829632601656
2000-06-30,-4.619999999999999,12.440000000000001,22.283333333333335,-10.32,0.14666666666666656,35.462798375626484,46.763333333333335,24.669999999999998,100.76273048404599,79.7883354423099,49.470500221736486,4.526178913050239
2000-07-01,-4.6,11.9,22.3,-10.2,-0.5,35.45175572888464,46.800000000000004,24.8,100.76325830704799,79.7883354423099,49.245335847323986,4.248358763149709
2000-07-31,-7.116129032258065,19.738709677419354,16.10645161290323,-11.264516129032259,-0.5967741935483871,37.01346748897967,44.767741935483876,22.47741935483871,100.76983312821157,79.7883354423099,37.63702430530979,2.0288754279023
2000-08-01,-7.2,20.0,15.9,-11.3,-0.6,37.0655245476495,44.7,22.4,100.77005228891701,79.7883354423099,37.25008058724264,1.9548926500607198
2000-08-31,-7.974193548387097,25.516129032258064,12.996774193548388,-14.3,-0.9870967741935485,40.10122863993273,44.216129032258074,28.400000000000002,100.76530590124635,79.7883354423099,77.11120502856453,-3.1385543360584864
2000-09-01,-8.0,25.7,12.9,-14.4,-1.0,40.20241877634217,44.2,28.6,100.76514768832399,79.7883354423099,78.4399091766086,-3.30833590226246
2000-09-30,-5.1,33.24,18.99,-10.726666666666667,3.4466666666666668,40.0580084790108,44.82833333333333,28.21333333333333,100.74572999188335,79.7883354423099,52.628247380838516,-2.3712980138234045
2000-10-01,-5.0,33.5,19.2,-10.6,3.6,40.053028813585584,44.849999999999994,28.2,100.74506041614401,79.7883354423099,51.738190077536096,-2.33898636249792
2000-11-01,-1.6,11.3,13.1,-10.6,3.0,40.38579849840379,45.050000000000004,29.7,100.70751843541599,79.7883354423099,58.7423627479125,1.2357474812445601
2000-12-01,0.6,35.5,15.6,-5.6,2.2,38.30886865834974,43.699999999999996,24.8,100.65252106215901,79.7883354423099,52.52901168933894,6.026888986437019
2001-01-01,0.2,33.4,10.8,0.3,7.3,38.37830735785448,40.949999999999996,23.7,100.58237115474701,79.7883354423099,57.50425340091491,1.7131167217153
2001-02-01,-1.8,36.6,16.6,-10.4,7.3,38.680538162906934,40.300000000000004,22.7,100.49913915081699,79.7883354423099,44.86376212828544,5.03855927115721
2001-03-01,0.6,31.3,13.0,-12.6,5.7,38.66989732335793,39.1,30.2,100.404515556975,79.7883354423099,92.99582409925989,-2.7473441012685402
2001-03-31,-0.2709677419354839,23.0741935483871,10.000000000000002,-10.95483870967742,0.8612903225806451,39.08490268372175,39.148387096774194,28.941935483870967,100.30521938215307,79.7883354423099,60.14646117943054,-4.5895861360022625
2001-04-01,-0.3,22.8,9.9,-10.9,0.7,39.09873619573387,39.15,28.9,100.301909509659,79.7883354423099,59.051482415436226,-4.65099420382672
2001-04-30,0.47333333333333333,28.310000000000002,9.706666666666667,-5.68,-2.2966666666666664,37.88989107460936,39.68166666666667,32.38,100.19441553489884,79.7883354423099,61.7143568648953,-1.7340607112064985
2001-05-01,0.5,28.5,9.7,-5.5,-2.4,37.84820676008783,39.7,32.5,100.190708846114,79.7883354423099,61.806180121773195,-1.6334767976678701
2001-05-31,-1.7258064516129032,30.241935483870968,6.119354838709677,-11.016129032258064,4.858064516129033,39.070921458907904,39.55483870967742,32.20967741935484,100.06907159659787,79.7883354423099,67.16494392596753,-5.254102651410454
2001-06-01,-1.8,30.3,6.0,-11.2,5.1,39.11167861553524,39.55,32.2,100.065017021614,79.7883354423099,67.34356938610733,-5.37479017986854
2001-06-30,1.39,30.88,12.476666666666665,-13.133333333333333,7.42,38.44020834031987,39.985,14.606666666666667,99.91705541437146,79.7883354423099,59.59678189458189,-3.981459946031019
2001-07-01,1.5,30.9,12.7,-13.2,7.5,38.417054192898654,40.0,14.0,99.91195328998378,79.7883354423099,59.32965129142584,-3.9334140758986904
2001-07-31,8.951612903225806,31.480645161290322,13.667741935483871,-11.941935483870969,-1.403225806451613,36.871375126661775,42.32258064516129,15.161290322580644,99.72988696353391,79.7883354423099,43.68089497701807,-7.907406945112777
2001-08-01,9.2,31.5,13.7,-11.9,-1.7,36.81985249112054,42.4,15.2,99.72381808598558,79.7883354423099,43.15926976653781,-8.03987337408658
2001-08-31,-0.5741935483870968,9.629032258064516,12.538709677419355,-11.416129032258066,-4.796774193548387,34.35473445392181,42.78709677419354,13.458064516129033,99.51793069593441,79.7883354423099,108.73693158781315,-1.7163411987504475
2001-09-01,-0.9,8.9,12.5,-11.4,-4.9,34.27256385268185,42.8,13.4,99.5110677829327,79.7883354423099,110.92285364852232,-1.50555679290591
2001-09-30,-3.1233333333333335,12.863333333333333,19.55666666666667,-19.71333333333333,-9.733333333333334,35.27870765236112,43.38,22.87333333333333,99.30444779916769,79.7883354423099,69.048279219985,-2.5556374626910565
2001-10-01,-3.2,13.0,19.8,-20.0,-9.9,35.313402266143164,43.4,23.2,99.2973229721413,79.7883354423099,67.60432837762166,-2.59184714095951
2001-11-01,-4.2,12.0,22.9,-25.8,-9.7,35.51740546299571,42.9,15.3,99.1141705922222,79.7883354423099,66.3660520601332,-8.82653976793775
2001-12-01,3.2,33.4,20.0,-27.9,-7.9,36.13019358658808,43.5,17.8,98.9914841338221,79.7883354423099,53.90921717925306,-14.2586663975718
2002-01-01,-4.8,22.0,18.5,-27.9,-8.6,36.862201128470375,44.6,19.2,98.93032957395191,79.7883354423099,67.80291670527522,-10.1163812162361
2002-02-01,-1.6,29.2,25.6,-21.5,-9.1,36.691513514073044,45.349999999999994,19.1,98.9192813167254,79.7883354423099,54.378385082760474,-9.82195817546365
2002-03-01,2.4,28.8,22.0,-16.5,-1.7,36.493547609733355,45.55,19.6,98.94032208208759,79.7883354423099,99.79860704224454,-2.59762247743721
2002-03-31,4.72258064516129,28.89677419354839,13.67741935483871,-10.112903225806452,3.5258064516129037,35.36291582684733,45.79193548387097,21.148387096774194,98.97102477516628,79.7883354423099,70.0160988741072,-0.46751851746562123
2002-04-01,4.8,28.9,13.4,-9.9,3.7,35.325228100751126,45.800000000000004,21.2,98.97204819826891,79.7883354423099,69.02334860183596,-0.39651505213323496
2002-04-30,-5.156666666666666,25.710000000000004,22.583333333333332,-9.126666666666667,-3.453333333333333,34.39516919883,45.41333333333333,19.846666666666668,98.99687273020315,79.7883354423099,66.57503768155894,11.881025623004913
2002-05-01,-5.5,25.6,22.9,-9.1,-3.7,34.36309820221203,45.4,19.8,98.9977287485457,79.7883354423099,66.49061316706663,12.304389094561401
2002-05-31,0.6935483870967742,22.116129032258062,17.770967741935486,-8.71290322580645,-14.248387096774193,32.726882947258375,45.69032258064516,17.380645161290325,99.00852318074264,79.7883354423099,60.29419683823462,2.3649058100019547
2002-06-01,0.9,22.0,17.6,-8.7,-14.6,32.67234243875992,45.7,17.3,99.00888299514921,79.7883354423099,60.08764962727355,2.03358970051664
2002-06-30,-3.256666666666667,18.423333333333336,16.246666666666666,-9.666666666666666,-22.043333333333337,29.99469168828385,45.12,17.493333333333336,99.00321494801382,79.7883354423099,65.97254714149047,15.227276963573349
2002-07-01,-3.4,18.3,16.2,-9.7,-22.3,29.902358903784677,45.099999999999994,17.5,99.00301949811261,79.7883354423099,66.1754746419807,15.6822316967822
2002-07-31,5.019354838709678,16.848387096774193,18.425806451612903,-8.538709677419355,-21.91290322580645,31.151651436560787,44.567741935483866,18.467741935483872,98.98714027321789,79.7883354423099,51.77672052622261,3.6576009223460293
2002-08-01,5.3,16.8,18.5,-8.5,-21.9,31.193294520986658,44.55,18.5,98.9866109657214,79.7883354423099,51.296762055697336,3.2567798965314902
2002-08-31,5.97741935483871,24.25161290322581,18.790322580645164,-9.85483870967742,-30.22258064516129,30.97985591053312,44.646774193548396,15.790322580645162,98.96578482812883,79.7883354423099,95.65908807363105,6.855557182193568
2002-09-01,6.0,24.5,18.8,-9.9,-30.5,30.97274129018467,44.650000000000006,15.7,98.96509062354241,79.7883354423099,97.13783227422884,6.97551642504897
2002-09-30,4.3566666666666665,25.466666666666665,16.866666666666667,-8.643333333333333,-26.246666666666666,30.657679273948375,44.650000000000006,22.95,98.93854857566322,79.7883354423099,61.96647198069431,2.229535657238813
2002-10-01,4.3,25.5,16.8,-8.6,-26.1,30.646815066491953,44.65,23.2,98.9376333326329,79.7883354423099,60.75366645333105,2.06588114800398
2002-11-01,-0.1,15.9,13.8,-10.3,-23.5,29.749849980034572,44.949999999999996,18.0,98.9000092821953,79.7883354423099,56.999299114688064,5.8656570703133895
2002-12-01,4.4,14.9,19.0,-10.3,-33.8,29.272494694645832,44.85,20.0,98.8449625625893,79.7883354423099,57.83968022305896,11.1248303960848
2003-01-01,2.4,8.5,23.9,-13.8,-24.6,27.832491771114096,45.1,24.6,98.7665436079821,79.7883354423099,56.18022241651493,16.5715328099041
2003-02-01,-2.6,-1.6,15.4,-13.3,-25.1,28.072246068308306,45.0,27.1,98.66959938944059,79.7883354423099,44.02929913087999,9.300684602439599
2003-03-01,0.6,-7.6,10.6,-16.4,-28.5,29.024006818880295,45.400000000000006,29.3,98.5724176405432,79.7883354423099,98.39032904650999,6.11814852381757
2003-03-31,-0.367741935483871,4.4,10.212903225806452,-6.432258064516129,-28.887096774193548,29.742156861715046,45.254838709677415,22.332258064516132,98.49251046391933,79.7883354423099,62.81655651129027,20.48556499992576
2003-04-01,-0.4,4.8,10.2,-6.1,-28.9,29.766095196476204,45.25,22.1,98.4898468913652,79.7883354423099,61.63076409344961,20.9644788824627
2003-04-30,4.24,-2.5466666666666664,22.573333333333334,-6.97,-33.63666666666666,28.30923196655448,45.443333333333335,11.563333333333333,98.4316516070765,79.7883354423099,62.56111793754384,1.014909292789287
2003-05-01,4.4,-2.8,23.0,-7.0,-33.8,28.25899530345373,45.45,11.2,98.42964487313552,79.7883354423099,62.59319910458157,0.326993100041928
2003-05-31,1.9806451612903224,10.748387096774193,16.032258064516128,-11.258064516129034,-34.76774193548387,27.378722259503935,44.67580645161291,11.2,98.39873562280621,79.7883354423099,73.31575136931933,-2.263996861693899
2003-06-01,1.9,11.2,15.8,-11.4,-34.8,27.349379824705608,44.65,11.2,98.3977053144619,79.7883354423099,73.67316977814393,-2.3503631937517597
2003-06-30,6.926666666666667,13.326666666666666,18.21666666666667,-8.21,-22.62,30.13084707582108,45.471666666666664,12.263333333333334,98.40096372383103,79.7883354423099,63.24719434574882,3.1106002083338034
2003-07-01,7.1,13.4,18.3,-8.1,-22.2,30.22675973965265,45.5,12.3,98.4010760827748,79.7883354423099,62.887677951528296,3.29890929116434
2003-07-31,4.8741935483870975,16.30322580645161,5.041935483870967,-11.293548387096775,-25.587096774193547,30.965122338565525,45.30645161290323,11.138709677419355,98.44957353450023,79.7883354423099,49.75116877904473,13.3085691826533
2003-08-01,4.8,16.4,4.6,-11.4,-25.7,30.98973442519595,45.300000000000004,11.1,98.45119011622441,79.7883354423099,49.31328513996195,13.6422245123696
2003-08-31,5.767741935483872,14.174193548387096,8.083870967741934,-9.07741935483871,-16.02258064516129,30.618493597897075,45.73548387096774,10.616129032258064,98.54328906172847,79.7883354423099,97.38441709002161,1.7756526541181485
2003-09-01,5.8,14.1,8.2,-9.0,-15.7,30.60611890365378,45.75,10.6,98.5463590265786,79.7883354423099,98.9867881550236,1.3801002588431002
2003-09-30,4.06,36.14,6.653333333333333,-6.196666666666666,-24.303333333333335,28.240682794379744,45.266666666666666,17.076666666666664,98.6677424962923,79.7883354423099,61.50876162461513,13.825394535806616
2003-10-01,4.0,36.9,6.6,-6.1,-24.6,28.159116031990987,45.25,17.3,98.671928133179,79.7883354423099,60.216415882187256,14.2545426143226
2003-11-01,0.7,30.0,15.7,-8.6,-21.1,27.99300865330426,44.65,16.9,98.81324427894761,79.7883354423099,58.90416058836735,13.7123209664286
2003-12-01,10.8,20.0,10.4,1.0,-14.0,26.12953673516151,44.6,14.1,98.9581922526824,79.7883354423099,58.749931176877546,19.4851553723719
2004-01-01,16.2,33.7,14.8,-0.8,-11.6,24.33809638476372,44.6,10.9,99.1055777966296,79.7883354423099,66.70748269096697,4.30907268191109
2004-02-01,2.7,31.2,12.0,0.8,-20.7,22.7955759986497,45.199999999999996,13.7,99.2583653277944,79.7883354423099,48.160781432765894,17.4918217641269
2004-03-01,5.6,28.7,17.2,2.0,-19.0,23.578357571797053,45.199999999999996,9.9,99.41650691683121,79.7883354423099,104.47664430991445,14.579149678606601
2004-03-31,5.987096774193549,33.054838709677426,16.23225806451613,1.6129032258064517,-3.129032258064516,24.145732223300396,45.68387096774194,10.674193548387095,99.5716027669911,79.7883354423099,60.702140933097326,3.4555951044038062
2004-04-01,6.0,33.2,16.2,1.6,-2.6,24.164644711683838,45.699999999999996,10.7,99.57677262866311,79.7883354423099,59.242990820536754,3.0848099519303798
2004-04-30,11.703333333333333,39.096666666666664,11.946666666666667,6.1433333333333335,-12.266666666666666,25.511888452287913,45.555,16.016666666666666,99.7284782187417,79.7883354423099,61.61934305802092,9.332010448242206
2004-05-01,11.9,39.3,11.8,6.3,-12.6,25.558345132998397,45.55,16.2,99.7337094459858,79.7883354423099,61.701286238623815,9.54743115501158
2004-05-31,8.416129032258066,35.23548387096774,17.219354838709673,6.106451612903226,-0.019354838709677358,24.966926910214074,45.501612903225805,19.006451612903227,99.87242563926335,79.7883354423099,67.38429800426873,21.821386199719797
2004-06-01,8.3,35.1,17.4,6.1,0.4,24.947212969454593,45.5,19.1,99.8770495123726,79.7883354423099,67.57373172979023,22.2305180345434
2004-06-30,12.843333333333334,15.09,16.046666666666667,12.286666666666667,-5.883333333333333,23.85351882518082,44.00166666666667,15.426666666666668,99.98860554486208,79.7883354423099,59.86342263652365,12.017345250207743
2004-07-01,13.0,14.4,16.0,12.5,-6.1,23.81580523399897,43.95,15.3,99.9924523046031,79.7883354423099,59.59754990916963,11.6651668783341
2004-07-31,9.129032258064518,9.851612903225806,16.193548387096776,14.338709677419354,9.480645161290322,24.03744723443766,43.95,19.364516129032257,100.07134152074978,79.7883354423099,43.06523847100148,8.878875768252986
2004-08-01,9.0,9.7,16.2,14.4,10.0,24.04483530111895,43.95,19.5,100.073971161288,79.7883354423099,42.514161423062546,8.78599939791695
2004-08-31,3.67741935483871,7.958064516129032,15.038709677419355,14.496774193548388,12.129032258064516,25.217631979467466,42.83709677419354,18.241935483870968,100.11966299119898,79.7883354423099,94.66224616352059,18.775847461615964
2004-09-01,3.5,7.9,15.0,14.5,12.2,25.256725202079082,42.8,18.2,100.12118605219601,79.7883354423099,96.4005156548692,19.1088423970726
2004-09-30,3.4033333333333333,22.786666666666665,12.776666666666666,4.35,7.463333333333333,25.930631023682682,43.09,14.236666666666666,100.14125727931408,79.7883354423099,59.34219756471111,10.833515394822465
2004-10-01,3.4,23.3,12.7,4.0,7.3,25.953869155462115,43.1,14.1,100.14194939059401,79.7883354423099,58.06432452711945,10.5481592912966
2004-11-01,3.7,17.0,14.1,14.8,-2.8,24.49675494467034,43.050000000000004,14.1,100.147426717673,79.7883354423099,57.66192255531369,16.6166082927798
2004-12-01,8.5,8.9,16.5,13.3,0.8,23.477270497383245,42.75,9.5,100.146559397684,79.7883354423099,50.53761741527793,19.1036457632818
2005-01-01,2.0,16.2,11.5,13.3,-3.5,26.330993724304705,42.65,5.4,100.144131010707,79.7883354423099,58.06544515857173,12.7977276230675
2005-02-01,-0.8,14.2,14.9,17.2,-5.1,26.77619454374847,42.550000000000004,6.1,100.139761807204,79.7883354423099,36.975585060498865,7.142660922938711
2005-03-01,-6.0,13.7,21.5,16.9,-18.3,25.603480724775363,42.4,5.3,100.12836157547899,79.7883354423099,97.23133851108234,12.7958671553001
2005-03-31,-0.8709677419354838,8.958064516129033,20.91935483870968,8.57741935483871,-14.138709677419355,25.42693786941029,42.15806451612903,6.558064516129032,100.102984355729,79.7883354423099,58.37989032480347,14.133317022464972
2005-04-01,-0.7,8.8,20.9,8.3,-14.0,25.421053107564788,42.15,6.6,100.102138448404,79.7883354423099,57.0848420519275,14.1778986847038
2005-04-30,-2.2466666666666666,-2.413333333333333,20.996666666666666,4.723333333333333,-4.623333333333333,26.460012632747723,41.811666666666675,6.02,100.06124550032779,79.7883354423099,57.339694775374745,12.260622971007596
2005-05-01,-2.3,-2.8,21.0,4.6,-4.3,26.49583882327127,41.800000000000004,6.0,100.05983539866999,79.7883354423099,57.3484828003212,12.1945100153629
2005-05-31,-7.525806451612904,-3.47741935483871,22.354838709677416,-1.8838709677419354,-21.041935483870972,28.35384251852994,42.187096774193556,6.967741935483871,100.00718979028,79.7883354423099,63.24649982447554,16.227847681635836
2005-06-01,-7.7,-3.5,22.4,-2.1,-21.6,28.41577597503856,42.2,7.0,100.005434936667,79.7883354423099,63.44310039194735,16.3622922705116
2005-06-30,0.5166666666666668,-6.6899999999999995,21.24,-6.16,-13.383333333333333,30.92471709389833,42.05500000000001,11.156666666666666,99.94958905133127,79.7883354423099,55.9581176344894,6.224181036416688
2005-07-01,0.8,-6.8,21.2,-6.3,-13.1,31.011232304893493,42.050000000000004,11.3,99.94766333114728,79.7883354423099,55.70001478078395,5.874590993861691
2005-07-31,-2.490322580645161,8.103225806451613,23.425806451612903,-2.041935483870968,-12.906451612903226,29.085237155875635,42.38870967741936,9.36451612903226,99.90178250316552,79.7883354423099,42.73307507755801,11.579849110662666
2005-08-01,-2.6,8.6,23.5,-1.9,-12.9,29.02103731757504,42.4,9.3,99.9002531422328,79.7883354423099,42.300843754117146,11.770024381222699
2005-08-31,3.206451612903226,9.664516129032258,19.725806451612904,-2.190322580645162,-14.54516129032258,28.12096127950474,42.78709677419355,15.880645161290325,99.87205086544783,79.7883354423099,90.8419147607067,14.874419863680638
2005-09-01,3.4,9.7,19.6,-2.2,-14.6,28.090958744902398,42.800000000000004,16.1,99.87111078955499,79.7883354423099,92.45995046092635,14.977899713095901
2005-09-30,-3.1733333333333333,-3.35,17.279999999999998,0.41000000000000003,-9.863333333333333,29.791151397376414,42.510000000000005,10.976666666666668,99.86155540943183,79.7883354423099,50.67897983355582,13.276217589317879
2005-10-01,-3.4,-3.8,17.2,0.5,-9.7,29.849778730220347,42.5,10.8,99.8612259135655,79.7883354423099,49.238256708474076,13.2175388953945
2005-11-01,-4.7,-13.0,26.3,2.4,-15.2,31.946547151122022,42.65,9.6,99.86831088396579,79.7883354423099,51.35095843846877,5.8568932251406505
2005-12-01,3.5,4.3,31.2,-2.6,-15.5,32.9000751385722,42.699999999999996,12.7,99.8881830409078,79.7883354423099,61.42985383190685,4.15588651484141
2006-01-01,5.7,14.5,26.9,2.2,-8.5,31.140001588932247,44.05,13.1,99.9188554818116,79.7883354423099,47.61219536636276,16.7591768700665
2006-02-01,2.7,8.6,18.4,6.3,1.9,32.02046029304762,44.050000000000004,11.7,99.96280268328691,79.7883354423099,41.04163418399427,25.377918680573
2006-03-01,-7.8,5.7,14.8,9.2,-2.6,32.4300338912443,44.1,13.9,100.024009782014,79.7883354423099,93.78800518187649,31.989040119386395
2006-03-31,-2.0903225806451613,17.022580645161288,18.18709677419355,8.232258064516127,-2.9870967741935486,31.438338932787644,44.1483870967742,12.351612903225808,100.10275630643173,79.7883354423099,54.73381515577325,33.51901740627995
2006-04-01,-1.9,17.4,18.3,8.2,-3.0,31.405282434172424,44.150000000000006,12.3,100.105381190579,79.7883354423099,53.43200882156981,33.570016649176395
2006-04-30,3.8999999999999995,17.4,14.916666666666666,2.5933333333333333,14.11,27.26839283733364,43.32833333333333,15.393333333333334,100.20420785368097,79.7883354423099,58.30056484556816,43.48158578318277
2006-05-01,4.1,17.4,14.8,2.4,14.7,27.125741471925405,43.300000000000004,15.5,100.20761566965,79.7883354423099,58.468446087775,43.823364029183
2006-05-31,7.487096774193548,17.206451612903226,16.15483870967742,14.980645161290324,9.474193548387099,27.34681077408598,43.44516129032259,14.725806451612902,100.32625033905872,79.7883354423099,61.07539559551479,29.65588536495994
2006-06-01,7.6,17.2,16.2,15.4,9.3,27.354179750824667,43.45,14.7,100.330204828039,79.7883354423099,61.16229391243945,29.183636076152503
2006-06-30,2.2833333333333337,30.346666666666668,16.683333333333334,11.436666666666667,10.46,26.151236042244697,43.64333333333333,18.18,100.46902180213384,79.7883354423099,53.92968379168188,13.185248438316137
2006-07-01,2.1,30.8,16.7,11.3,10.5,26.109755224707456,43.65,18.3,100.473808594344,79.7883354423099,53.680283442690246,12.6335798990804
2006-07-31,3.938709677419355,30.60645161290323,16.409677419354836,15.65483870967742,-1.5967741935483872,25.36277021771489,42.8758064516129,22.46129032258065,100.63274473738821,79.7883354423099,40.05271661571267,11.0198211693405
2006-08-01,4.0,30.6,16.4,15.8,-2.0,25.337870717481803,42.85,22.6,100.638042608823,79.7883354423099,39.598464388146745,10.966029211682502
2006-08-31,6.129032258064516,29.825806451612905,15.625806451612904,13.670967741935485,-8.096774193548388,25.7881484505796,43.38225806451614,15.438709677419354,100.8092838036117,79.7883354423099,92.25820743374938,4.202018250859435
2006-09-01,6.2,29.8,15.6,13.6,-8.3,25.80315770834953,43.400000000000006,15.2,100.814991843438,79.7883354423099,94.01353220193613,3.976551218832
2006-09-30,6.296666666666667,28.736666666666665,16.663333333333334,17.563333333333333,3.59,25.357332776634323,44.269999999999996,12.686666666666666,100.99356873546114,79.7883354423099,53.62269246324519,0.8666167627649082
2006-10-01,6.3,28.7,16.7,17.7,4.0,25.3419595031269,44.3,12.6,100.999726559324,79.7883354423099,52.22990488604895,0.7593776435901809
