TIME,FTSE,BCBUTE02,BRBUFT02,BRVSLV02,BSSPFT02,BVBUTE02,CCUSMA02,CP080000,CSINFT,LOCOSTNO,PIEAMI01,SLRTCR03,XTEXVA01
2002-03-31,5165.60009765625,4.72258064516129,28.89677419354839,13.67741935483871,-10.112903225806454,3.525806451612904,35.36291582684733,45.791935483870965,21.148387096774194,98.97102477516628,79.7883354423099,70.0160988741072,-0.4675185174656212
2002-04-01,5162.916764322917,4.8,28.9,13.4,-9.9,3.7,35.32522810075113,45.8,21.2,98.97204819826892,79.7883354423099,69.02334860183596,-0.39651505213323496
2002-04-30,5085.10009765625,-5.156666666666666,25.710000000000004,22.58333333333333,-9.126666666666667,-3.453333333333333,34.39516919883,45.41333333333333,19.846666666666668,98.99687273020315,79.7883354423099,66.57503768155894,11.881025623004911
2002-05-01,5071.271059097782,-5.5,25.6,22.9,-9.1,-3.7,34.363098202212036,45.4,19.8,98.9977287485457,79.7883354423099,66.49061316706663,12.304389094561401
2002-05-31,4656.39990234375,0.6935483870967742,22.116129032258065,17.770967741935486,-8.71290322580645,-14.248387096774195,32.726882947258375,45.69032258064516,17.380645161290325,99.00852318074264,79.7883354423099,60.29419683823461,2.3649058100019547
2002-06-01,4642.726578776042,0.9,22.0,17.6,-8.7,-14.6,32.67234243875992,45.7,17.3,99.00888299514921,79.7883354423099,60.08764962727355,2.03358970051664
2002-06-30,4246.2001953125,-3.256666666666667,18.423333333333336,16.246666666666666,-9.666666666666666,-22.043333333333337,29.994691688283854,45.12,17.493333333333336,99.00321494801382,79.7883354423099,65.97254714149047,15.227276963573349
2002-07-01,4245.590505292339,-3.4,18.3,16.2,-9.7,-22.3,29.90235890378468,45.1,17.5,99.00301949811261,79.7883354423099,66.1754746419807,15.6822316967822
2002-07-31,4227.2998046875,5.019354838709678,16.848387096774193,18.425806451612907,-8.538709677419355,-21.91290322580645,31.151651436560787,44.567741935483866,18.467741935483872,98.98714027321788,79.7883354423099,51.77672052622261,3.657600922346029
2002-08-01,4210.993360950101,5.3,16.8,18.5,-8.5,-21.9,31.193294520986658,44.55,18.5,98.9866109657214,79.7883354423099,51.29676205569734,3.2567798965314902
2002-08-31,3721.800048828125,5.97741935483871,24.25161290322581,18.790322580645164,-9.85483870967742,-30.22258064516129,30.97985591053312,44.6467741935484,15.790322580645164,98.96578482812885,79.7883354423099,95.65908807363104,6.855557182193568
2002-09-01,3732.3967122395834,6.0,24.5,18.8,-9.9,-30.5,30.97274129018467,44.65000000000001,15.7,98.96509062354241,79.7883354423099,97.13783227422884,6.97551642504897
2002-09-30,4039.699951171875,4.3566666666666665,25.466666666666665,16.866666666666667,-8.643333333333333,-26.246666666666666,30.657679273948368,44.65000000000001,22.95,98.93854857566322,79.7883354423099,61.966471980694315,2.229535657238813
2002-10-01,4043.753074645996,4.3,25.5,16.8,-8.6,-26.1,30.646815066491953,44.65,23.2,98.9376333326329,79.7883354423099,60.75366645333105,2.06588114800398
2002-11-01,4169.39990234375,-0.1,15.9,13.8,-10.3,-23.5,29.749849980034572,44.95,18.0,98.9000092821953,79.7883354423099,56.999299114688064,5.8656570703133895
2002-12-01,3940.39990234375,4.4,14.9,19.0,-10.3,-33.8,29.27249469464583,44.85,20.0,98.8449625625893,79.7883354423099,57.839680223058956,11.1248303960848
2003-01-01,3567.39990234375,2.4,8.5,23.9,-13.8,-24.6,27.832491771114093,45.1,24.6,98.7665436079821,79.7883354423099,56.18022241651493,16.5715328099041
2003-02-01,3655.60009765625,-2.6,-1.6,15.4,-13.3,-25.1,28.072246068308306,45.0,27.1,98.66959938944059,79.7883354423099,44.02929913087999,9.300684602439599
2003-03-01,3613.300048828125,0.6,-7.6,10.6,-16.4,-28.5,29.02400681888029,45.40000000000001,29.3,98.5724176405432,79.7883354423099,98.39032904650999,6.11814852381757
2003-03-31,3926.0,-0.367741935483871,4.4,10.212903225806453,-6.432258064516129,-28.887096774193548,29.74215686171505,45.25483870967742,22.33225806451613,98.49251046391932,79.7883354423099,62.81655651129027,20.48556499992576
2003-04-01,3930.070003255208,-0.4,4.8,10.2,-6.1,-28.9,29.7660951964762,45.25,22.1,98.4898468913652,79.7883354423099,61.63076409344961,20.9644788824627
2003-04-30,4048.10009765625,4.24,-2.5466666666666664,22.57333333333333,-6.97,-33.63666666666666,28.30923196655448,45.44333333333334,11.563333333333333,98.43165160707649,79.7883354423099,62.56111793754384,1.0149092927892869
2003-05-01,4047.554931640625,4.4,-2.8,23.0,-7.0,-33.8,28.25899530345373,45.45,11.2,98.42964487313552,79.7883354423099,62.593199104581565,0.326993100041928
2003-05-31,4031.199951171875,1.9806451612903224,10.748387096774195,16.032258064516128,-11.258064516129034,-34.76774193548387,27.37872225950393,44.6758064516129,11.2,98.3987356228062,79.7883354423099,73.31575136931933,-2.263996861693899
2003-06-01,4035.3932861328126,1.9,11.2,15.8,-11.4,-34.8,27.34937982470561,44.65,11.2,98.3977053144619,79.7883354423099,73.67316977814394,-2.35036319375176
2003-06-30,4157.0,6.926666666666668,13.326666666666664,18.216666666666672,-8.21,-22.62,30.13084707582108,45.47166666666666,12.263333333333335,98.40096372383104,79.7883354423099,63.247194345748824,3.110600208333804
2003-07-01,4157.132261214718,7.1,13.4,18.3,-8.1,-22.2,30.22675973965265,45.5,12.3,98.4010760827748,79.7883354423099,62.8876779515283,3.29890929116434
2003-07-31,4161.10009765625,4.8741935483870975,16.30322580645161,5.041935483870967,-11.293548387096775,-25.58709677419355,30.96512233856552,45.306451612903224,11.138709677419355,98.44957353450023,79.7883354423099,49.751168779044725,13.3085691826533
2003-08-01,4158.848483177923,4.8,16.4,4.6,-11.4,-25.7,30.98973442519595,45.3,11.1,98.45119011622441,79.7883354423099,49.31328513996195,13.6422245123696
2003-08-31,4091.300048828125,5.767741935483872,14.174193548387096,8.083870967741934,-9.07741935483871,-16.02258064516129,30.61849359789707,45.73548387096774,10.616129032258065,98.54328906172847,79.7883354423099,97.38441709002159,1.7756526541181483
2003-09-01,4097.8433837890625,5.8,14.1,8.2,-9.0,-15.7,30.60611890365378,45.75,10.6,98.5463590265786,79.7883354423099,98.98678815502359,1.3801002588431002
2003-09-30,4287.60009765625,4.06,36.14,6.653333333333332,-6.196666666666666,-24.30333333333333,28.240682794379744,45.26666666666666,17.076666666666664,98.6677424962923,79.7883354423099,61.50876162461513,13.825394535806616
2003-10-01,4289.31884765625,4.0,36.9,6.6,-6.1,-24.6,28.15911603199099,45.25,17.3,98.671928133179,79.7883354423099,60.21641588218726,14.2545426143226
2003-11-01,4342.60009765625,0.7,30.0,15.7,-8.6,-21.1,27.993008653304262,44.65,16.9,98.81324427894761,79.7883354423099,58.90416058836735,13.7123209664286
2003-12-01,4476.89990234375,10.8,20.0,10.4,1.0,-14.0,26.12953673516151,44.6,14.1,98.9581922526824,79.7883354423099,58.74993117687754,19.4851553723719
2004-01-01,4390.7001953125,16.2,33.7,14.8,-0.8,-11.6,24.338096384763716,44.6,10.9,99.1055777966296,79.7883354423099,66.70748269096697,4.30907268191109
2004-02-01,4492.2001953125,2.7,31.2,12.0,0.8,-20.7,22.795575998649696,45.2,13.7,99.2583653277944,79.7883354423099,48.160781432765894,17.4918217641269
2004-03-01,4385.7001953125,5.6,28.7,17.2,2.0,-19.0,23.578357571797053,45.2,9.9,99.41650691683121,79.7883354423099,104.47664430991443,14.579149678606601
2004-03-31,4489.7001953125,5.9870967741935495,33.054838709677426,16.23225806451613,1.6129032258064515,-3.129032258064516,24.1457322233004,45.68387096774194,10.674193548387096,99.5716027669911,79.7883354423099,60.702140933097326,3.4555951044038062
2004-04-01,4487.733528645833,6.0,33.2,16.2,1.6,-2.6,24.16464471168384,45.7,10.7,99.57677262866312,79.7883354423099,59.24299082053675,3.08480995193038
2004-04-30,4430.7001953125,11.703333333333333,39.09666666666666,11.946666666666667,6.1433333333333335,-12.266666666666666,25.511888452287913,45.555,16.016666666666666,99.7284782187417,79.7883354423099,61.619343058020924,9.332010448242206
2004-05-01,4431.777611517137,11.9,39.3,11.8,6.3,-12.6,25.5583451329984,45.55,16.2,99.7337094459858,79.7883354423099,61.70128623862382,9.54743115501158
2004-05-31,4464.10009765625,8.416129032258066,35.23548387096774,17.21935483870967,6.106451612903227,-0.019354838709677358,24.966926910214077,45.50161290322581,19.006451612903227,99.87242563926337,79.7883354423099,67.38429800426873,21.8213861997198
2004-06-01,4462.40009765625,8.3,35.1,17.4,6.1,0.4,24.947212969454593,45.5,19.1,99.8770495123726,79.7883354423099,67.57373172979023,22.2305180345434
2004-06-30,4413.10009765625,12.843333333333335,15.09,16.046666666666667,12.286666666666667,-5.883333333333333,23.85351882518082,44.00166666666667,15.426666666666668,99.98860554486208,79.7883354423099,59.863422636523644,12.017345250207743
2004-07-01,4414.590410786291,13.0,14.4,16.0,12.5,-6.1,23.815805233998972,43.95,15.3,99.9924523046031,79.7883354423099,59.597549909169636,11.6651668783341
2004-07-31,4459.2998046875,9.129032258064518,9.851612903225806,16.193548387096776,14.338709677419354,9.480645161290322,24.03744723443766,43.95,19.364516129032253,100.07134152074978,79.7883354423099,43.06523847100147,8.878875768252987
2004-08-01,4462.896578881048,9.0,9.7,16.2,14.4,10.0,24.04483530111895,43.95,19.5,100.073971161288,79.7883354423099,42.514161423062546,8.78599939791695
2004-08-31,4570.7998046875,3.67741935483871,7.958064516129032,15.038709677419355,14.496774193548386,12.129032258064516,25.217631979467463,42.83709677419354,18.241935483870968,100.11966299119898,79.7883354423099,94.6622461635206,18.775847461615964
2004-09-01,4572.579817708333,3.5,7.9,15.0,14.5,12.2,25.25672520207908,42.8,18.2,100.12118605219601,79.7883354423099,96.4005156548692,19.1088423970726
2004-09-30,4624.2001953125,3.4033333333333333,22.786666666666665,12.776666666666666,4.35,7.463333333333333,25.93063102368268,43.09,14.236666666666665,100.14125727931408,79.7883354423099,59.342197564711114,10.833515394822465
2004-10-01,4626.6689453125,3.4,23.3,12.7,4.0,7.3,25.95386915546211,43.1,14.1,100.14194939059401,79.7883354423099,58.06432452711945,10.5481592912966
2004-11-01,4703.2001953125,3.7,17.0,14.1,14.8,-2.8,24.49675494467034,43.05,14.1,100.147426717673,79.7883354423099,57.661922555313694,16.6166082927798
2004-12-01,4814.2998046875,8.5,8.9,16.5,13.3,0.8,23.477270497383245,42.75,9.5,100.146559397684,79.7883354423099,50.53761741527793,19.1036457632818
2005-01-01,4852.2998046875,2.0,16.2,11.5,13.3,-3.5,26.330993724304705,42.65,5.4,100.144131010707,79.7883354423099,58.06544515857173,12.7977276230675
2005-02-01,4968.5,-0.8,14.2,14.9,17.2,-5.1,26.77619454374847,42.55,6.1,100.139761807204,79.7883354423099,36.975585060498865,7.142660922938711
2005-03-01,4894.39990234375,-6.0,13.7,21.5,16.9,-18.3,25.603480724775363,42.4,5.3,100.12836157547899,79.7883354423099,97.23133851108234,12.7958671553001
2005-03-31,4801.7001953125,-0.8709677419354838,8.958064516129033,20.91935483870968,8.57741935483871,-14.138709677419355,25.426937869410292,42.15806451612903,6.558064516129033,100.102984355729,79.7883354423099,58.37989032480347,14.133317022464972
2005-04-01,4807.110188802083,-0.7,8.8,20.9,8.3,-14.0,25.421053107564788,42.15,6.6,100.102138448404,79.7883354423099,57.0848420519275,14.1778986847038
2005-04-30,4964.0,-2.2466666666666666,-2.413333333333333,20.996666666666666,4.723333333333333,-4.623333333333333,26.460012632747727,41.81166666666668,6.02,100.0612455003278,79.7883354423099,57.339694775374745,12.260622971007596
2005-05-01,4968.81290952621,-2.3,-2.8,21.0,4.6,-4.3,26.49583882327127,41.8,6.0,100.05983539867,79.7883354423099,57.34848280032121,12.1945100153629
2005-05-31,5113.2001953125,-7.525806451612903,-3.47741935483871,22.354838709677416,-1.8838709677419356,-21.04193548387097,28.35384251852994,42.18709677419356,6.96774193548387,100.00718979028,79.7883354423099,63.246499824475535,16.227847681635836
2005-06-01,5118.836848958334,-7.7,-3.5,22.4,-2.1,-21.6,28.415775975038557,42.2,7.0,100.005434936667,79.7883354423099,63.443100391947354,16.3622922705116
2005-06-30,5282.2998046875,0.5166666666666668,-6.69,21.24,-6.16,-13.383333333333333,30.92471709389833,42.05500000000001,11.156666666666665,99.94958905133127,79.7883354423099,55.958117634489405,6.224181036416688
2005-07-01,5282.770775579637,0.8,-6.8,21.2,-6.3,-13.1,31.01123230489349,42.05,11.3,99.94766333114728,79.7883354423099,55.700014780783945,5.874590993861692
2005-07-31,5296.89990234375,-2.490322580645161,8.103225806451613,23.425806451612907,-2.041935483870968,-12.906451612903226,29.085237155875635,42.38870967741936,9.36451612903226,99.9017825031655,79.7883354423099,42.733075077558006,11.579849110662662
2005-08-01,5302.732169858871,-2.6,8.6,23.5,-1.9,-12.9,29.02103731757504,42.4,9.3,99.9002531422328,79.7883354423099,42.30084375411715,11.770024381222699
2005-08-31,5477.7001953125,3.206451612903226,9.664516129032258,19.725806451612907,-2.190322580645162,-14.54516129032258,28.120961279504737,42.78709677419355,15.880645161290325,99.87205086544785,79.7883354423099,90.84191476070671,14.874419863680638
2005-09-01,5472.353515625,3.4,9.7,19.6,-2.2,-14.6,28.090958744902395,42.8,16.1,99.87111078955499,79.7883354423099,92.45995046092636,14.977899713095901
2005-09-30,5317.2998046875,-3.1733333333333333,-3.35,17.279999999999998,0.41,-9.863333333333333,29.79115139737641,42.51000000000001,10.976666666666668,99.86155540943184,79.7883354423099,50.67897983355582,13.276217589317879
2005-10-01,5320.609191894531,-3.4,-3.8,17.2,0.5,-9.7,29.84977873022035,42.5,10.8,99.8612259135655,79.7883354423099,49.238256708474076,13.2175388953945
2005-11-01,5423.2001953125,-4.7,-13.0,26.3,2.4,-15.2,31.946547151122022,42.65,9.6,99.86831088396579,79.7883354423099,51.35095843846877,5.8568932251406505
2005-12-01,5618.7998046875,3.5,4.3,31.2,-2.6,-15.5,32.9000751385722,42.7,12.7,99.8881830409078,79.7883354423099,61.429853831906854,4.15588651484141
2006-01-01,5760.2998046875,5.7,14.5,26.9,2.2,-8.5,31.14000158893225,44.05,13.1,99.9188554818116,79.7883354423099,47.61219536636276,16.7591768700665
2006-02-01,5791.5,2.7,8.6,18.4,6.3,1.9,32.02046029304762,44.05,11.7,99.96280268328691,79.7883354423099,41.041634183994276,25.377918680573
2006-03-01,5964.60009765625,-7.8,5.7,14.8,9.2,-2.6,32.4300338912443,44.1,13.9,100.024009782014,79.7883354423099,93.78800518187649,31.989040119386395
2006-03-31,6023.10009765625,-2.0903225806451613,17.022580645161288,18.187096774193552,8.23225806451613,-2.987096774193549,31.43833893278764,44.14838709677421,12.351612903225806,100.10275630643171,79.7883354423099,54.73381515577325,33.51901740627995
2006-04-01,6013.123421223958,-1.9,17.4,18.3,8.2,-3.0,31.405282434172424,44.15000000000001,12.3,100.105381190579,79.7883354423099,53.432008821569816,33.570016649176395
2006-04-30,5723.7998046875,3.9,17.4,14.916666666666664,2.5933333333333333,14.11,27.26839283733364,43.32833333333333,15.393333333333334,100.20420785368096,79.7883354423099,58.30056484556816,43.48158578318277
2006-05-01,5727.3352917086695,4.1,17.4,14.8,2.4,14.7,27.125741471925405,43.3,15.5,100.20761566965,79.7883354423099,58.468446087775,43.823364029183
2006-05-31,5833.39990234375,7.487096774193548,17.206451612903226,16.15483870967742,14.980645161290324,9.474193548387099,27.34681077408598,43.44516129032259,14.725806451612902,100.32625033905872,79.7883354423099,61.07539559551479,29.65588536495994
2006-06-01,5836.563232421876,7.6,17.2,16.2,15.4,9.3,27.35417975082467,43.45,14.7,100.330204828039,79.7883354423099,61.16229391243945,29.183636076152506
2006-06-30,5928.2998046875,2.2833333333333337,30.34666666666667,16.683333333333334,11.436666666666667,10.46,26.151236042244697,43.64333333333333,18.18,100.46902180213385,79.7883354423099,53.92968379168188,13.185248438316135
2006-07-01,5927.583685105847,2.1,30.8,16.7,11.3,10.5,26.109755224707452,43.65,18.3,100.473808594344,79.7883354423099,53.680283442690246,12.6335798990804
2006-07-31,5906.10009765625,3.938709677419355,30.606451612903232,16.409677419354836,15.654838709677419,-1.5967741935483872,25.362770217714893,42.875806451612895,22.46129032258065,100.63274473738821,79.7883354423099,40.05271661571267,11.019821169340501
2006-08-01,5907.864604334678,4.0,30.6,16.4,15.8,-2.0,25.337870717481803,42.85,22.6,100.638042608823,79.7883354423099,39.598464388146745,10.966029211682502
2006-08-31,5960.7998046875,6.129032258064517,29.825806451612905,15.625806451612904,13.670967741935485,-8.096774193548388,25.7881484505796,43.382258064516144,15.438709677419356,100.80928380361169,79.7883354423099,92.25820743374938,4.202018250859435
2006-09-01,5966.413151041666,6.2,29.8,15.6,13.6,-8.3,25.803157708349534,43.40000000000001,15.2,100.814991843438,79.7883354423099,94.01353220193613,3.976551218832
2006-09-30,6129.2001953125,6.296666666666668,28.736666666666665,16.663333333333334,17.563333333333333,3.59,25.357332776634326,44.27,12.686666666666666,100.99356873546114,79.7883354423099,53.622692463245194,0.8666167627649082
2006-10-01,6126.690811157227,6.3,28.7,16.7,17.7,4.0,25.341959503126898,44.3,12.6,100.999726559324,79.7883354423099,52.229904886048956,0.7593776435901809
2006-11-01,6048.89990234375,15.2,26.4,7.7,22.0,1.4,23.72664476312735,44.2,17.5,101.188930411497,79.7883354423099,52.26255475808455,8.52910390017749
2006-12-01,6220.7998046875,5.4,33.3,14.4,15.2,15.8,22.43653173954084,43.9,19.3,101.38130953690501,79.7883354423099,45.21578914858393,5.31994376048667
2007-01-01,6203.10009765625,5.4,21.2,9.1,18.3,7.9,22.885604739550022,42.3,20.6,101.57683303498101,79.7883354423099,56.59025040619853,-2.1911664627853
2007-02-01,6171.5,12.8,24.8,8.0,19.0,8.5,22.583716721511763,41.5,16.3,101.773849511359,79.7883354423099,39.34072109870521,-8.84238740600523
2007-03-01,6308.0,10.0,36.2,9.5,22.5,6.7,22.83834171739625,41.5,16.1,101.97606281621599,79.7883354423099,101.8372460217157,-13.582651258029099
2007-03-31,6449.2001953125,11.451612903225806,34.84516129032257,13.080645161290322,14.274193548387098,6.506451612903227,22.138933733740657,40.67741935483871,16.390322580645158,102.18389684537115,79.7883354423099,57.34009482171769,-13.940083526531428
2007-04-01,6454.943522135416,11.5,34.8,13.2,14.0,6.5,22.11562013428548,40.65,16.4,102.190824646343,79.7883354423099,55.85685644838443,-13.9519979354815
2007-04-30,6621.5,14.593333333333332,30.54666666666667,15.52,24.44,5.1466666666666665,23.874619002342005,40.65,16.013333333333332,102.41266154739486,79.7883354423099,56.83024415633302,-19.23792516323949
2007-05-01,6621.061287172379,14.7,30.4,15.6,24.8,5.1,23.935274135723265,40.65,16.0,102.42031109570699,79.7883354423099,56.86380924971056,-19.420198515920802
2007-05-31,6607.89990234375,12.861290322580647,13.658064516129034,12.503225806451617,23.638709677419357,5.583870967741934,23.40015215658386,40.16612903225806,16.870967741935484,102.65298946669928,79.7883354423099,64.19243263676135,-10.541308779010444
2007-06-01,6599.639908854167,12.8,13.1,12.4,23.6,5.6,23.382314757279214,40.15,16.9,102.66074541239901,79.7883354423099,64.43672008299637,-10.2453457877801
2007-06-30,6360.10009765625,11.156666666666665,24.79666666666667,17.62,19.83,-8.706666666666665,22.139660707718406,39.03833333333333,19.123333333333328,102.89415254196484,79.7883354423099,58.554108152816546,6.198237424481431
2007-07-01,6358.267830141129,11.1,25.2,17.8,19.7,-9.2,22.09681056807838,39.0,19.2,102.902201063674,79.7883354423099,58.35125946556898,6.76525753524907
2007-07-31,6303.2998046875,9.358064516129033,32.07096774193548,16.058064516129033,16.990322580645163,3.1870967741935483,23.49235356894949,41.41935483870968,21.23225806451613,103.12019616172077,79.7883354423099,42.48831632348284,6.200742002971378
2007-08-01,6308.573998235887,9.3,32.3,16.0,16.9,3.6,23.53887166897853,41.5,21.3,103.127462664989,79.7883354423099,41.959551552079965,6.18192481856212
2007-08-31,6466.7998046875,6.880645161290323,26.493548387096773,15.516129032258064,20.48064516129033,8.341935483870968,23.208065586153037,40.774193548387096,20.235483870967737,103.3072195932832,79.7883354423099,95.01513832332908,8.040524975923276
2007-09-01,6475.293147786458,6.8,26.3,15.5,20.6,8.5,23.197038716725515,40.75,20.2,103.313211490893,79.7883354423099,96.78365788237072,8.102478314501981
2007-09-30,6721.60009765625,8.83,28.04,10.956666666666667,21.56666666666667,-3.1966666666666668,22.362913774091503,39.97666666666667,21.26333333333333,103.44453931847916,79.7883354423099,59.61768116871986,12.273366764893815
2007-10-01,6712.565719604492,8.9,28.1,10.8,21.6,-3.6,22.334150845035158,39.95,21.3,103.449067864258,79.7883354423099,58.33609576480087,12.4171905045625
2007-11-01,6432.5,5.7,24.6,14.5,27.5,-7.3,22.17398104647768,40.1,22.4,103.54802002126101,79.7883354423099,54.78046098095003,15.7326254102386
2007-12-01,6456.89990234375,9.1,-3.3,16.3,22.5,1.8,24.537555994999753,40.15,24.2,103.622400148866,79.7883354423099,51.54234359662604,6.91400732221459
2008-01-01,5879.7998046875,5.5,-3.9,11.0,18.9,-10.6,25.829970750665392,40.25,27.5,103.696023784255,79.7883354423099,54.042521638162576,11.762230279402
2008-02-01,5884.2998046875,11.3,15.7,16.5,22.0,-22.5,26.036653741284827,39.3,27.6,103.806315345864,79.7883354423099,33.850688343809665,15.0895895208126
2008-03-01,5702.10009765625,10.7,14.4,17.2,24.5,2.0,24.73595203298726,39.15,29.3,103.96196011614599,79.7883354423099,102.3788686353837,14.5389584145561
2008-03-31,6087.2998046875,-5.170967741935486,-5.7290322580645165,21.651612903225807,21.5,-9.419354838709678,25.921398358742923,39.82741935483872,32.3,104.13923388302246,79.7883354423099,58.023449099175636,12.22837420398326
2008-04-01,6086.173144531251,-5.7,-6.4,21.8,21.4,-9.8,25.9609132362681,39.85,32.4,104.145143008585,79.7883354423099,56.544935114635365,12.1513547302975
2008-04-30,6053.5,-23.29333333333333,-2.05,18.03,28.55333333333333,-23.333333333333336,26.35027309043701,40.043333333333344,32.690000000000005,104.32442426374027,79.7883354423099,55.572061778261855,17.56579359233459
2008-05-01,6039.706448462702,-23.9,-1.9,17.9,28.8,-23.8,26.363699292304908,40.05,32.7,104.33060637598699,79.7883354423099,55.538514421835174,17.7524983806807
2008-05-31,5625.89990234375,-29.22258064516129,-9.25483870967742,18.964516129032262,31.60645161290323,-18.47741935483871,26.465016689748946,40.82419354838709,36.183870967741925,104.48105010652216,79.7883354423099,56.844101250391795,16.06963758973847
2008-06-01,5618.766569010417,-29.4,-9.5,19.0,31.7,-18.3,26.468393936330408,40.85,36.3,104.48606489754,79.7883354423099,56.88762081134369,16.0135422300404
2008-06-30,5411.89990234375,-31.33333333333333,-22.64666666666667,23.93,40.59333333333333,-26.516666666666666,26.575052954404036,40.85,38.91,104.56232666891762,79.7883354423099,45.45368127507616,18.107228512331893
2008-07-01,5419.148295740927,-31.4,-23.1,24.1,40.9,-26.8,26.578730851578985,40.85,39.0,104.56495638517201,79.7883354423099,45.0594074979635,18.1794245910316
2008-07-31,5636.60009765625,-28.4,-37.61612903225807,20.325806451612905,37.125806451612895,-29.316129032258058,29.34073162173561,39.83387096774194,28.548387096774192,104.51701573668232,79.7883354423099,31.02322005611282,9.372480088554807
2008-08-01,5612.9194493447585,-28.3,-38.1,20.2,37.0,-29.4,29.432798314074173,39.8,28.2,104.515417715066,79.7883354423099,30.555347141384463,9.07891527180558
2008-08-31,4902.5,-35.36451612903226,-35.77741935483871,26.87741935483871,29.451612903225808,-25.529032258064518,32.54862927100091,39.8483870967742,29.458064516129035,104.2885806800612,79.7883354423099,65.3871230117248,2.308799363863399
2008-09-01,4884.993326822916,-35.6,-35.7,27.1,29.2,-25.4,32.65249030289847,39.85,29.5,104.28101944556101,79.7883354423099,66.5481822074028,2.08312883359866
2008-09-30,4377.2998046875,-38.59666666666667,-35.98999999999999,27.583333333333336,19.24333333333333,-28.493333333333336,37.29782785013518,40.09166666666667,18.19,103.82874242726072,79.7883354423099,36.51640156681603,-7.565612720185832
2008-10-01,4374.509185791016,-38.7,-36.0,27.6,18.9,-28.6,37.45801190348817,40.1,17.8,103.813146668009,79.7883354423099,35.48082292403717,-7.8983279461784015
2008-11-01,4288.0,-40.6,-45.8,29.8,4.5,-29.3,45.280304998927605,40.75,7.9,103.111832384604,79.7883354423099,23.236558656068002,-25.003351524889197
2008-12-01,4434.2001953125,-33.5,-52.6,26.9,12.0,-44.0,46.39480443175943,38.95,-1.0,102.23953094381099,79.7883354423099,30.424584776957825,-25.7086821495587
2009-01-01,4149.60009765625,-50.2,-53.8,30.8,-6.6,-51.9,47.57602870065254,40.05,2.7,101.302159989276,83.239388013344,28.3782650812307,-30.6808006508516
2009-02-01,3830.10009765625,-56.1,-55.7,33.1,-7.3,-51.4,47.662718358716184,40.65000000000001,-4.8,100.386817804456,88.76107212699871,23.42529460538917,-32.7279121104195
2009-03-01,3926.10009765625,-42.9,-50.7,22.1,-14.5,-64.0,49.91866146748641,40.5,-3.3,99.51856572033708,94.97296675486021,57.91317585079664,-37.1444190312907
2009-03-31,4243.7001953125,-34.28709677419355,-35.7,20.454838709677414,-16.91935483870968,-60.41935483870967,46.518547716517524,42.38709677419353,-3.7838709677419353,98.72043399146568,96.70962546802582,36.92561292167532,-33.751366895259316
2009-04-01,4249.5068522135425,-34.0,-35.2,20.4,-17.0,-60.3,46.405210591485215,42.45,-3.8,98.69382960050328,96.767514091798,36.2260274907046,-33.6382651573916
2009-04-30,4417.89990234375,-36.99666666666667,-30.85,14.406666666666665,-15.356666666666667,-56.62666666666666,42.48505413485015,42.498333333333335,-4.863333333333334,97.9293214815534,106.24180375014376,35.138011234186536,-34.36140825673619
2009-05-01,4412.457976310484,-37.1,-30.7,14.2,-15.3,-56.5,42.349876326000654,42.5,-4.9,97.90295913262408,106.56850339353501,35.100493432237634,-34.3863442256791
2009-05-31,4249.2001953125,-26.55161290322581,-21.506451612903227,9.26451612903226,-10.267741935483869,-60.854838709677416,38.13770667285816,42.20967741935483,-4.803225806451613,97.15610287555313,115.25179695936306,43.277495205762264,-32.632248606638896
2009-06-01,4261.173518880209,-26.2,-21.2,9.1,-10.1,-61.0,37.99730101775341,42.2,-4.8,97.1312076669841,115.54124007822399,43.55006193154642,-32.5737787526709
2009-06-30,4608.39990234375,-26.68333333333333,-21.006666666666668,4.943333333333333,-21.79666666666667,-49.4,38.40972241308473,42.58666666666666,-5.09,96.40508460591188,112.20522259289112,52.22274182540201,-30.370237259219852
2009-07-01,4618.0934507308475,-26.7,-21.0,4.8,-22.2,-49.0,38.423943840509956,42.6,-5.1,96.380045879668,112.09018750719,52.521799752776346,-30.2942530697905
2009-07-31,4908.89990234375,-17.40967741935484,-17.225806451612904,1.0258064516129033,-16.974193548387095,-43.48387096774193,35.77836193099422,42.406451612903226,-4.2290322580645165,95.72224432120176,121.30783760014549,40.65662759002372,-24.834566978468107
2009-08-01,4916.15796685988,-17.1,-17.1,0.9,-16.8,-43.3,35.690175867343704,42.4,-4.2,95.70031760258621,121.615092603244,40.261121851265294,-24.652577442090696
2009-08-31,5133.89990234375,-23.39032258064516,7.8677419354838705,3.609677419354839,-9.251612903225807,-35.55806451612903,34.82138459852134,42.25483870967742,0.058064516129032274,95.18931150810366,116.271527331965,85.42277728194776,-18.836763855369988
2009-09-01,5130.9232421875,-23.6,8.7,3.7,-9.0,-35.3,34.79242488956059,42.25,0.2,95.1722779716209,116.09340848958901,86.92816579630384,-18.642903402479305
2009-09-30,5044.60009765625,-24.37333333333333,9.183333333333332,11.336666666666664,-10.836666666666668,-44.87000000000001,33.09593843143224,43.555,3.97,94.8730790303272,123.4326469573215,69.06860758331283,-7.115129637790879
2009-10-01,5049.165725708008,-24.4,9.2,11.6,-10.9,-45.2,33.037438898393326,43.6,4.1,94.862761825455,123.68572414586399,68.4527607483821,-6.71762019762921
