TIME,Cur. Construction Activity,Pred. Retail Activity,Pred. Retail Volume,Pred. Manufacturing Sell Price,GBP:USD Exchange Rate,CPI - Communications Industry,Fut. Overall Sentiment,Vehicle Registrations,Export Volume,FTSE90SMA
2018-04-30,0.9463610317748609,0.42894769572609703,0.47754486915376204,0.9892131179112169,0.6680477321409175,0.6036145785774175,0.7840358011648869,0.2639623084457073,0.07609697076412858,0.4018048590533461
2018-05-01,0.9594055784282078,0.4341390859727859,0.4412896753251356,0.9951655116098456,0.6896400979239632,0.6036145785774175,0.7747628881786314,0.27053333549122355,0.0720088299560688,0.4042784014444762
2018-05-31,0.21550574047811724,0.348014639483936,-0.9982547855173639,0.8079531291529727,0.7883771815700105,0.6634574881913733,1.0031865511831535,0.4949645706067782,0.6306958151635118,0.40668441993213994
2018-06-01,0.19070907921311422,0.34514382460097415,-1.0462396008787804,0.8017127164044107,0.791668417691544,0.6654522518451713,1.0108006732833033,0.5024456117772954,0.6493187146704261,0.409249669959984
2018-06-30,0.5217144505417954,0.25911507194155625,0.11339343702212176,0.9095998521920566,0.9727602310791976,0.7850050868294977,0.7092905025484068,-0.04126805056935807,0.17626557572636267,0.41201104201190303
2018-07-01,0.5331284288634741,0.25614856322916246,0.15338078315663564,0.9133200982537,0.9790047763684279,0.7891275983806814,0.6988936001092728,-0.060016797546828766,0.15995339852139492,0.4147282761930181
2018-07-31,-0.32573774767890323,0.6060291270901156,-0.8991893602550844,0.9205205745020415,1.227370903754262,0.7121867145913087,1.2291628177983376,0.19562579638915975,0.1038284754658846,0.41690066564903194
2018-08-01,-0.35436662023031584,0.6176918125521472,-0.9342750317021417,0.920760590376986,1.2356497746671236,0.7096220184649962,1.2468384583879744,0.20414721618702622,0.10195764469736754,0.4194593233919698
2018-08-31,0.07168510514109976,0.22474902544676953,0.36595867486527756,0.8847582091352802,1.2222324485340315,0.7865629022543688,1.2468384583879744,0.7393771757808549,-0.07498139055273279,0.4221413708999312
2018-09-01,0.08588682932014693,0.2116509325432568,0.40929979841752406,0.8835581297605563,1.221785204329594,0.7891275983806814,1.2468384583879744,0.7572181744339813,-0.08087935839440279,0.42440258023345817
2018-09-30,0.5925277038028223,-0.0786961076822787,-1.8171956343522078,0.7540935668153805,1.2165828444790512,0.9428383862176739,1.0675621406537117,-0.23808003308120926,-0.17862185422277616,0.4259717580398835
2018-10-01,0.6099980787849835,-0.0887080745866076,-1.8939713389304744,0.749629271541409,1.2164034527600716,0.9481387582120531,1.0613801986628753,-0.27240066092656007,-0.1819922851134097,0.4269300926641517
2018-11-01,0.6868677287064928,0.33958162076523585,-0.07054835519664238,0.3924856496236832,1.3333226220357983,0.9304708515641203,1.0613801986628753,-0.18273970365384892,-0.48323840956101094,0.42702114098546845
2018-12-01,0.6798795787136284,-0.6949882926820744,-0.6463661395336417,0.3329617126373955,1.6467052497197836,1.0188103848037702,1.3479975091471195,-0.3728281240159403,-0.8854754383166228,0.42785805733284105
2019-01-01,0.5471047288492031,0.2116509325432568,-1.6380523236695859,0.2883187598976798,1.6042186764081237,1.0718141047475607,1.3058479046641425,-0.14320885509546802,-0.8452117433992828,0.42919883455689445
2019-02-01,0.7078321786850862,0.2005265248717802,-0.5184066319031975,0.6975458266784074,1.544859712098466,1.1159838713673855,1.8453628420462485,-0.5970498297575079,-0.5248161515634531,0.4301721411117708
2019-03-01,0.4842113789134227,0.08928244815701564,-0.1985078628270863,-0.09858683051318991,1.4041464227366198,1.1336517780153157,1.836932921149653,2.2676269918445286,-0.003786749297298195,0.43190533748984333
2019-03-31,-0.6857401844080834,-0.10988033434844989,0.5290038539427787,-0.422608261688546,1.5758827663147645,1.3388274681203078,1.6411412100029212,-0.09112851124089544,-0.7981386285077736,0.4338897058369883
2019-04-01,-0.7247385698521336,-0.11651909376529873,0.5532542445017743,-0.4334089760610579,1.5816073111007007,1.3456666577904743,1.6346148196313632,-0.16975369467707552,-0.8246170244814561,0.43580217635973356
2019-04-30,-0.1978320603901513,-0.7509811446285058,0.5068689229857384,-0.4621788789377636,1.4969146023181137,1.4225220517089698,1.4471895783637252,-0.041878753642198174,-0.41369563534067305,0.43726588143766965
2019-05-01,-0.17966287040870366,-0.7728591463824095,0.5052694291403576,-0.46317094455420166,1.4939941640842314,1.4251722377061595,1.4407266390096687,-0.0374692729168573,-0.39952593226685296,0.438827383638857
2019-05-31,-0.04440835441777801,-0.3906819150881378,0.21116894789296564,-0.0023404646603619405,1.580772359756352,1.390976289355327,1.3754627352940918,0.3101059034769987,-0.6508393302242245,0.4408507442594734
2019-06-01,-0.03989987055141389,-0.3779426740449954,0.20136559851805239,0.013020551336099426,1.5836649662787556,1.3898364244102992,1.3732872718369056,0.3216917426901265,-0.6592164434894703,0.44279130013661794
