TIME,Cur. Construction Activity,Pred. Retail Activity,Pred. Retail Volume,Pred. Manufacturing Sell Price,GBP:USD Exchange Rate,CPI - Communications Industry,Fut. Overall Sentiment,Vehicle Registrations,Export Volume,FTSE90SMA
1994-08-31,0.7826730108667317,0.8565077256285205,-0.7031223727568222,1.1703771003194823,-0.1407995654102083,0.61615309297272,1.021134124704936,-0.3760239401121162,1.1895925036483364,-0.4444289791431194
1994-09-01,0.7916899785994601,0.8568665774888911,-0.6943509548950585,1.1737373225687084,-0.1419491284044892,0.6124485319013819,1.0192305941798983,-0.4565217837236642,1.1854093172198772,-0.4444289791431194
1994-09-30,0.19047614088001877,0.8729969686125318,-0.6325038595403437,1.195314749726238,-0.48239348444653746,0.2367110505220734,0.7584650411118807,-0.837171777463317,1.4103790227281814,-0.4444289791431194
1994-10-01,0.16974462923452077,0.8735531889961058,-0.6303712010798362,1.1960587989385665,-0.4941329449997107,0.22375458564692274,0.7494731254888455,-0.8502976393164088,1.4181365987801926,-0.4444289791431194
1994-11-01,0.12781572927733384,0.4508256974800004,0.23335547542566337,1.2853447044179975,-0.46398095688250923,0.1972527256750281,0.9433613061105396,-0.7677267383656533,2.2528882665818086,-0.4444289791431194
1994-12-01,-0.03989987055141389,0.4563879013157387,0.02542127552619114,1.1960587989385665,-0.22429691980204758,0.1972527256750281,1.7104841077007218,-1.2105063093375275,1.353756469507399,-0.4444289791431194
1995-01-01,-0.3753310702089092,0.4563879013157387,0.5372593060479686,1.4936784838700046,-0.3216636146646073,0.41810155877415234,1.1709691703186158,-0.3052490099447702,1.4650394237249984,-0.4444289791431194
1995-02-01,-0.19363917039443257,-0.2388875781515397,0.0734060908876079,1.8136196451713005,-0.3643620594742762,0.4887731853658719,1.4828762434926457,-0.4796546485986389,1.8332276217160623,-0.4444289791431194
1995-03-01,0.3933654290061844,-0.26113639349449264,-0.0545534167428366,1.7912981688014429,-0.5092228198991835,0.7272899251129288,1.2468384583879744,-0.2554701132413124,1.790540399265689,-0.4444289791431194
1995-03-31,-0.25585624775025834,-0.27728472721115194,0.053799392137781385,1.208059592685802,-0.5789879732753834,0.7272899251129288,1.254996446352422,-0.6746923048600043,1.551922907428453,-0.4444289791431194
1995-04-01,-0.2774969703088065,-0.27782300500170726,0.05741115243380212,1.1886183068152805,-0.5813134783879235,0.7272899251129263,1.25526837928457,-0.6886663779139618,1.543968991033878,-0.4444289791431194
1995-04-30,-0.20994485371111643,-0.4660109014441839,0.10379647394983807,1.318082869760456,-0.3775876849036237,0.7529083897524252,1.124885602750561,-0.47861547474972127,1.5397087501164646,-0.4444289791431194
1995-05-01,-0.20761547038016162,-0.4725001392525453,0.10539596779521887,1.3225471650344274,-0.370562657542095,0.753791785084821,1.1203896449390434,-0.4713723401578516,1.5395618452572433,-0.4444289791431194
1995-05-31,-0.21437819617970783,-0.4994140287803107,0.2601856947675308,1.3369481175311095,-0.3533895115154926,0.7281448238216977,0.3290648123876679,-0.6446929720895391,1.1801028400457019,-0.4444289791431194
1995-06-01,-0.21460362037302608,-0.5003111584312364,0.26534535233327433,1.3374281492809994,-0.3528170733146068,0.7272899251129263,0.3026873179692887,-0.6504703264872614,1.1681208732053172,-0.4444289791431194
1995-06-30,-0.5185881450626313,-0.5433255347609454,-0.07481367211765672,1.2655033920892351,-0.2847369540535748,0.3088550026677845,0.27009162383578617,-1.4132022670495725,1.057421301894505,-0.4444289791431194
1995-07-01,-0.529070370051928,-0.5448087891171421,-0.08654329365044758,1.26302322804814,-0.282389363734229,0.2944262122386435,0.2689676343829069,-1.439503368448273,1.0536040752975804,-0.4444289791431194
1995-07-31,-0.5561212732501135,0.13342122698255182,0.5016576688443368,1.1046127505846326,-0.10070961056325203,0.3115241864140616,0.6523930687119247,2.0932552403789666,0.6102497725061223,-0.4444289791431194
1995-08-01,-0.557022970023386,0.15602889418587454,0.5212643675941633,1.0993324013358488,-0.09465361879088523,0.31209411888657246,0.6651739165228914,2.2110138606732077,0.5954712957464071,-0.4444289791431194
1995-08-31,-0.7599047440097743,0.20447389533585264,0.4748274495024694,0.8041128751538579,0.03579325832173759,0.3548390543251127,0.6733319044873383,-0.5296788466490268,1.0542024481998329,-0.4444289791431194
1995-09-01,-0.7666674698093207,0.2060887287075185,0.4732795522327466,0.7942722242811248,0.04014148755882441,0.3562638855063973,0.6736038374194868,-0.6210352702264353,1.0694934866149473,-0.4444289791431194
